"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","OC1","OD1","OD2","REM","EQD"
"01044099999","2021-11-03T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","296,1,N,0007,1","99999,9,9,9","999999,9,9,9","+0057,1","+0032,1","10008,1",,,,,,"010,M,+0060,1","010,N,+0055,1","99999,9,09999,1","5,1,003,1,+999,9",,,,,"4,01,0042,1,245","9,99,0024,1,999","SYN004BUFR",
"01044099999","2021-11-04T02:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","347,1,N,0068,1","99999,9,9,9","999999,9,9,9","+0035,1","+0011,1","10039,1",,,,,,"010,M,+0035,1","010,N,+0033,1","99999,9,10030,1","3,1,027,1,+999,9",,,,"0110,1","4,01,0110,1,356","9,99,0076,1,999","SYN004BUFR",
"01044099999","2021-11-04T04:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","015,1,N,0058,1","99999,9,9,9","999999,9,9,9","+0035,1","-0009,1","10061,1",,,,,,"010,M,+0035,1","010,N,+0030,1","99999,9,10052,1","1,1,031,1,+999,9",,,,"0102,1","4,01,0102,1,019","9,99,0061,1,999","SYN004BUFR",
"01044099999","2021-11-04T05:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","004,1,N,0059,1","99999,9,9,9","999999,9,9,9","+0027,1","-0006,1","10067,1",,,,,,"010,M,+0034,1","010,N,+0024,1","99999,9,10058,1","1,1,028,1,+999,9",,,,"0088,1","4,01,0088,1,011","9,99,0059,1,999","SYN004BUFR",
"01044099999","2021-11-04T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","030,1,V,0046,1","01280,1,C,N","009999,1,9,9","+0030,1","-0030,1","99999,9","07,1,+01280,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01280,1,99,9,99,9",,,"10060,1,99999,9",,,,,,,,"MET060METAR ENHK 040620Z 03009KT 350V050 9999 BKN042 03/M03 Q1006=",
"01044099999","2021-11-04T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","020,1,V,0041,1","01250,1,C,N","009999,1,9,9","+0030,1","-0050,1","99999,9","07,1,+01250,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01250,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET060METAR ENHK 040650Z 02008KT 330V060 9999 BKN041 03/M05 Q1007=",
"01044099999","2021-11-04T07:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","002,1,N,0047,1","99999,9,9,9","999999,9,9,9","+0032,1","-0049,1","10076,1",,,,,,"010,M,+0035,1","010,N,+0032,1","99999,9,10068,1","2,1,016,1,+999,9",,,,"0096,1","4,01,0096,1,354","9,99,0057,1,999","SYN004BUFR",
"01044099999","2021-11-04T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","030,1,V,0046,1","01219,1,C,N","009999,1,9,9","+0030,1","-0050,1","99999,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET060METAR ENHK 040720Z 03009KT 340V060 9999 BKN040 03/M05 Q1007=",
"01044099999","2021-11-04T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","030,1,V,0041,1","01280,1,C,N","009999,1,9,9","+0030,1","-0050,1","99999,9","07,1,+01280,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01280,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET060METAR ENHK 040750Z 03008KT 350V060 9999 BKN042 03/M05 Q1007=",
"01044099999","2021-11-04T08:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","024,1,N,0051,1","99999,9,9,9","999999,9,9,9","+0036,1","-0051,1","10081,1",,,,,,"010,M,+0037,1","010,N,+0033,1","99999,9,10072,1","2,1,014,1,+999,9",,,,"0085,1","4,01,0085,1,026","9,99,0056,1,999","SYN004BUFR",
"01044099999","2021-11-04T08:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","040,1,V,0046,1","01280,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01280,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01280,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET060METAR ENHK 040820Z 04009KT 350V060 9999 BKN042 03/M04 Q1007=",
"01044099999","2021-11-04T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","050,1,N,0041,1","01372,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01372,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 040850Z 05008KT 9999 BKN045 03/M04 Q1008=",
"01044099999","2021-11-04T09:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","040,1,N,0045,1","99999,9,9,9","999999,9,9,9","+0035,1","-0036,1","10084,1",,,,,,"010,M,+0037,1","010,N,+0033,1","99999,9,10076,1","2,1,012,1,+999,9",,,,"0073,1","4,01,0073,1,055","9,99,0057,1,999","SYN004BUFR",
"01044099999","2021-11-04T09:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","050,1,N,0041,1","01463,1,C,N","009999,1,9,9","+0030,1","-0030,1","99999,9","07,1,+01463,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01463,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 040920Z 05008KT 9999 BKN048 03/M03 Q1008=",
"01044099999","2021-11-04T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","040,1,V,0031,1","01524,1,9,N","009999,1,9,9","+0030,1","-0040,1","99999,9","02,1,+01219,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET067METAR ENHK 040950Z 04006KT 320V070 9999 FEW040 BKN050 03/M04 Q1008=",
"01044099999","2021-11-04T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","030,1,V,0031,1","01524,1,9,N","009999,1,9,9","+0030,1","-0040,1","99999,9","02,1,+01219,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET067METAR ENHK 041020Z 03006KT 330V060 9999 FEW040 BKN050 03/M04 Q1008=",
"01044099999","2021-11-04T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","050,1,V,0041,1","01494,1,C,N","009999,1,9,9","+0030,1","-0050,1","99999,9","07,1,+01494,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01494,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET060METAR ENHK 041050Z 05008KT 360V060 9999 BKN049 03/M05 Q1008=",
"01044099999","2021-11-04T11:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","034,1,N,0043,1","99999,9,9,9","999999,9,9,9","+0031,1","-0050,1","10090,1",,,,,,"010,M,+0034,1","010,N,+0031,1","99999,9,10081,1","2,1,009,1,+999,9",,,,"0073,1","4,01,0073,1,359","9,99,0050,1,999","SYN004BUFR",
"01044099999","2021-11-04T11:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","060,1,V,0031,1","01311,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01311,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01311,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET060METAR ENHK 041120Z 06006KT 010V110 9999 BKN043 03/M04 Q1008=",
"01044099999","2021-11-04T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","090,1,V,0015,1","01433,1,C,N","009999,1,9,9","+0020,1","-0040,1","99999,9","07,1,+01433,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01433,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET060METAR ENHK 041150Z 09003KT 040V110 9999 BKN047 02/M04 Q1008=",
"01044099999","2021-11-04T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","070,1,V,0021,1","01372,1,C,N","009999,1,9,9","+0020,1","-0040,1","99999,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01372,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET060METAR ENHK 041220Z 07004KT 030V100 9999 BKN045 02/M04 Q1008=",
"01044099999","2021-11-04T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","080,1,N,0026,1","01341,1,C,N","009999,1,9,9","+0030,1","-0050,1","99999,9","07,1,+01341,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01341,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 041250Z 08005KT 9999 BKN044 03/M05 Q1008=",
"01044099999","2021-11-04T13:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","071,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0030,1","-0044,1","10091,1",,,,,,"010,M,+0031,1","010,N,+0023,1","99999,9,10082,1","2,1,004,1,+999,9",,,,"0053,1","4,01,0053,1,079","9,99,0035,1,999","SYN004BUFR",
"01044099999","2021-11-04T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","080,1,V,0021,1","01311,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01311,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01311,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET060METAR ENHK 041320Z 08004KT 020V120 9999 BKN043 03/M04 Q1008=",
"01044099999","2021-11-04T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","080,1,N,0046,1","01219,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 041350Z 08009KT 9999 BKN040 03/M04 Q1008=",
"01044099999","2021-11-04T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","080,1,N,0051,1","01128,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01128,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01128,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 041420Z 08010KT 9999 BKN037 03/M04 Q1008=",
"01044099999","2021-11-04T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","080,1,N,0051,1","01036,1,C,N","009999,1,9,9","+0030,1","-0040,1","99999,9","07,1,+01036,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01036,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 041450Z 08010KT 9999 BKN034 03/M04 Q1008=",
"01044099999","2021-11-04T15:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","077,1,N,0054,1","99999,9,9,9","999999,9,9,9","+0030,1","-0034,1","10086,1",,,,,,"010,M,+0031,1","010,N,+0028,1","99999,9,10078,1","7,1,005,1,+999,9",,,,"0074,1","4,01,0074,1,083","9,99,0056,1,999","SYN004BUFR",
"01044099999","2021-11-04T16:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","098,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0037,1","-0020,1","10085,1",,,,,,"010,M,+0037,1","010,N,+0029,1","99999,9,10076,1","7,1,006,1,+999,9",,,,"0088,1","4,01,0088,1,107","9,99,0075,1,999","SYN004BUFR",
"01044099999","2021-11-04T16:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0072,1","01158,1,C,N","009999,1,9,9","+0030,1","-0020,1","99999,9","07,1,+01158,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01158,1,99,9,99,9",,,"10080,1,99999,9",,,,,,,,"MET052METAR ENHK 041620Z 10014KT 9999 BKN038 03/M02 Q1008=",
"01044099999","2021-11-04T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0077,1","99999,9,9,N","009999,1,9,9","+0030,1","-0020,1","99999,9","04,1,+01158,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01158,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET052METAR ENHK 041720Z 11015KT 9999 SCT038 03/M02 Q1007=",
"01044099999","2021-11-04T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0082,1","99999,9,9,N","009999,1,9,9","+0030,1","-0020,1","99999,9","04,1,+01158,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01158,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET052METAR ENHK 041750Z 11016KT 9999 SCT038 03/M02 Q1007=",
"01044099999","2021-11-04T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0088,1","03048,1,9,N","009999,1,9,9","+0030,1","-0020,1","99999,9","04,1,+01158,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01158,1,99,9,99,9",,,"10070,1,99999,9",,,,,,,,"MET059METAR ENHK 041850Z 11017KT 9999 SCT038 BKN100 03/M02 Q1007=",
"01044099999","2021-11-04T21:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","100,1,N,0096,1","99999,9,9,9","999999,9,9,9","+0035,1","-0009,1","10057,1",,,,,,"010,M,+0038,1","010,N,+0034,1","99999,9,10049,1","7,1,020,1,+999,9",,,,"0117,1","4,01,0117,1,104","9,99,0098,1,999","SYN004BUFR",
"01044099999","2021-11-05T02:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","096,1,N,0099,1","99999,9,9,9","999999,9,9,9","+0040,1","-0009,1","10019,1",,,,,,"010,M,+0040,1","010,N,+0035,1","99999,9,10010,1","7,1,023,1,+999,9",,,,"0121,1","4,01,0121,1,098","9,99,0104,1,999","SYN004BUFR",
"01044099999","2021-11-05T03:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","096,1,N,0099,1","99999,9,9,9","999999,9,9,9","+0040,1","-0006,1","10008,1",,,,,,"010,M,+0042,1","010,N,+0037,1","99999,9,09999,1","8,1,025,1,+999,9",,,,"0122,1","4,01,0122,1,095","9,99,0104,1,999","SYN004BUFR",
"01044099999","2021-11-05T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0082,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,"09970,1,99999,9",,,,,,,,"MET045METAR ENHK 050620Z 10016KT CAVOK 04/00 Q0997=",
"01044099999","2021-11-05T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0093,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,"09970,1,99999,9",,,,,,,,"MET046METAR ENHK 050650Z 10018KT CAVOK 04/M00 Q0997=",
"01044099999","2021-11-05T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0082,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0010,1","99999,9",,,,,,,,"09970,1,99999,9",,,,,,,,"MET045METAR ENHK 050720Z 10016KT CAVOK 06/01 Q0997=",
"01044099999","2021-11-05T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0082,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0000,1","99999,9",,,,,,,,"09970,1,99999,9",,,,,,,,"MET045METAR ENHK 050750Z 11016KT CAVOK 05/00 Q0997=",
"01044099999","2021-11-05T08:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","120,1,N,0082,1","01829,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+01189,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01189,1,99,9,99,9",,,"09960,1,99999,9",,"16,1",,,,,,"MET063METAR ENHK 050820Z 12016KT 9999 VCSH FEW039 BKN060 05/00 Q0996=",
"01044099999","2021-11-05T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0082,1","00853,1,C,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00457,1,99,9","04,1,+00853,1,99,9","07,1,+01219,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"09960,1,99999,9",,"61,1",,,,,,"MET069METAR ENHK 050850Z 14016KT 9999 -RA FEW015 SCT028 BKN040 05/00 Q0996=",
"01044099999","2021-11-05T09:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","131,1,N,0080,1","99999,9,9,9","999999,9,9,9","+0051,1","+0000,1","09966,1",,,,,,"010,M,+0056,1","010,N,+0050,1","99999,9,09957,1","8,1,017,1,+999,9",,,,"0127,1","4,01,0127,1,132","9,99,0104,1,999","SYN004BUFR",
"01044099999","2021-11-05T09:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0077,1","01219,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00701,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00701,1,99,9,99,9",,,"09960,1,99999,9",,"61,1",,,,,,"MET063METAR ENHK 050920Z 14015KT 9999 -RA FEW023 BKN040 05/M00 Q0996=",
"01044099999","2021-11-05T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","130,1,N,0072,1","01219,1,9,N","009999,1,9,9","+0050,1","+0010,1","99999,9","02,1,+00701,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00701,1,99,9,99,9",,,"09950,1,99999,9",,"16,1",,,,,,"MET063METAR ENHK 050950Z 13014KT 9999 VCSH FEW023 BKN040 05/01 Q0995=",
"01044099999","2021-11-05T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0072,1","00671,1,C,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00488,1,99,9","04,1,+00671,1,99,9","07,1,+01219,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9",,,"09950,1,99999,9",,"61,1",,,,,,"MET069METAR ENHK 051020Z 14014KT 9999 -RA FEW016 SCT022 BKN040 05/00 Q0995=",
"01044099999","2021-11-05T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","130,1,N,0072,1","01219,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","04,1,+00610,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"09950,1,99999,9",,"61,1",,,,,,"MET063METAR ENHK 051050Z 13014KT 9999 -RA SCT020 BKN040 05/M00 Q0995=",
"01044099999","2021-11-05T11:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","130,1,N,0077,1","01219,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00610,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"09940,1,99999,9",,"16,1",,,,,,"MET063METAR ENHK 051120Z 13015KT 9999 VCSH FEW020 BKN040 05/00 Q0994=",
"01044099999","2021-11-05T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0072,1","01219,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00610,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"09940,1,99999,9",,"16,1",,,,,,"MET064METAR ENHK 051150Z 14014KT 9999 VCSH FEW020 BKN040 05/M00 Q0994=",
"01044099999","2021-11-05T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0072,1","01219,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00610,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"09940,1,99999,9",,"16,1",,,,,,"MET063METAR ENHK 051220Z 14014KT 9999 VCSH FEW020 BKN040 05/00 Q0994=",
"01044099999","2021-11-05T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0082,1","01006,1,C,N","009999,1,9,9","+0050,1","+0010,1","99999,9","07,1,+01006,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01006,1,99,9,99,9",,,"09930,1,99999,9",,"16,1",,,,,,"MET056METAR ENHK 051250Z 10016KT 9999 VCSH BKN033 05/01 Q0993=",
"01044099999","2021-11-05T13:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","096,1,N,0084,1","99999,9,9,9","999999,9,9,9","+0047,1","+0010,1","09938,1",,,,,,"010,M,+0055,1","010,N,+0047,1","99999,9,09929,1","7,1,021,1,+999,9",,,,"0107,1","4,01,0107,1,095","9,99,0089,1,999","SYN004BUFR",
"01044099999","2021-11-05T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0077,1","00914,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"09930,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051320Z 10015KT 9999 -RA BKN030 04/00 Q0993=",
"01044099999","2021-11-05T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0088,1","00914,1,C,N","009999,1,9,9","+0040,1","+0010,1","99999,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"09920,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051350Z 10017KT 9999 -RA BKN030 04/01 Q0992=",
"01044099999","2021-11-05T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0082,1","00914,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"09920,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051450Z 11016KT 9999 -RA BKN030 04/00 Q0992=",
"01044099999","2021-11-05T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0082,1","99999,9,9,N","009999,1,9,9","+0040,1","+0000,1","99999,9","04,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"09910,1,99999,9",,,,,,,,"MET051METAR ENHK 051520Z 11016KT 9999 SCT030 04/00 Q0991=",
"01044099999","2021-11-05T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0072,1","01829,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9","02,1,+00914,1,99,9","04,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"09910,1,99999,9",,,,,,,,"MET058METAR ENHK 051550Z 11014KT 9999 FEW030 SCT060 04/00 Q0991=",
"01044099999","2021-11-05T16:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","104,1,N,0063,1","99999,9,9,9","999999,9,9,9","+0045,1","+0001,1","09918,1",,,,,,"010,M,+0045,1","010,N,+0042,1","99999,9,09909,1","7,1,020,1,+999,9",,,,"0103,1","4,01,0103,1,096","9,99,0089,1,999","SYN004BUFR",
"01044099999","2021-11-05T16:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","150,1,N,0046,1","01676,1,C,N","009999,1,9,9","+0040,1","-0010,1","99999,9","02,1,+00762,1,99,9","04,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"09910,1,99999,9",,,,,,,,"MET059METAR ENHK 051650Z 15009KT 9999 FEW025 SCT055 04/M01 Q0991=",
"01044099999","2021-11-05T17:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","146,1,N,0056,1","99999,9,9,9","999999,9,9,9","+0037,1","-0009,1","09912,1",,,,,,"010,M,+0045,1","010,N,+0037,1","99999,9,09904,1","7,1,019,1,+999,9",,,,"0083,1","4,01,0083,1,113","9,99,0068,1,999","SYN004BUFR",
"01044099999","2021-11-05T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","160,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0040,1","-0010,1","99999,9","02,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"09900,1,99999,9",,,,,,,,"MET052METAR ENHK 051720Z 16011KT 9999 FEW025 04/M01 Q0990=",
"01044099999","2021-11-05T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","160,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9","04,1,+00701,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00701,1,99,9,99,9",,,"09900,1,99999,9",,,,,,,,"MET052METAR ENHK 051750Z 16011KT 9999 SCT023 03/M01 Q0990=",
"01044099999","2021-11-05T18:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","160,1,N,0046,1","00701,1,C,N","009999,1,9,9","+0030,1","+0000,1","99999,9","07,1,+00701,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00701,1,99,9,99,9",,,"09900,1,99999,9",,,,,,,,"MET052METAR ENHK 051820Z 16009KT 9999 BKN023 03/M00 Q0990=",
